no,code,active,city,country,latitude,locationCode,locationName,longitude,postCode,state,street1,street2,street3,street4,street5
1554,CC011554,true,Jakarta Selatan,,-6.238286,newjkt-05,Adi Bhakti Persada PT,106.859024,,,Jalan Asem Baris Raya No. 13,Kelurahan Kebon Baru, Kecamatan Tebet,,
1555,CC011555,true,,,-6.89619035697668,4774460162834432-5713219754655744,Bp. Abas,107.640086891162,,,Jl. Cikutra,,,,
1556,CC011556,true,,,-6.9047153,6233874380095488-5107974473252864,PT. Beton Elemenindo Perkasa,107.4986532,,,Jl. Raya Batujajar,,,,
1557,CC011557,true,,,-6.29142990801483,6603655042039808-5171257679020032,PT. Team Worx Indonesia,106.818332467228,,,Jl Ampera Raya,,,,
1558,CC011558,true,,,-6.90467696668934,5761885492215808-5670617437175808,Proyek Pancang ex Resto Roca,107.619657932915,,,Jl. Progo,,,,
1559,CC011559,true,Bandung,,-6.88854,new21,Cemara Agung PT,107.6155478,,,Jalan Dipatiukur No.77, Lebakgede, Coblong,,
1560,CC011560,true,,,-6.299253848951,6601326347681792-5475426440839168,PT Adhi Persada Gedung,106.832040971265,,,Jl. TB Simatupang,,,,
1561,CC011561,true,,,-6.86375093,5434612775911424-5997562729332736,PT. Tata,109.17233069,,,Jl. Raya Tegal - Pemalang,,,,
1562,CC011562,true,,,-6.39909023680303,5742310809665536-5077170699370496,PUPR Depok,106.863519198433,,,Jl. Bogor Raya,,,,
1563,CC011563,true,,,-6.18314845953137,4836405133967360-6243780017520640,PT. Atelier 6 Struktur,106.827839976177,,,Jl. Kebon Sirih,,,,
1564,CC011564,true,,,-6.2214487278834,4587264147456000-5453811380387840,PT. Ciputra Adibuana,106.818685764447,,,Gang Santai,,,,
1565,CC011565,true,,,-6.28762564133602,5742115992633344-6578734819704832,Direktorat Bina Kompetensi dan Produktivitas Konstruksi Komplek PU,106.774059979128,,,Jl. Sapta Taruna Raya,,,,
1566,CC011566,true,Bandung,,-6.8830516,new15,Rekanata Akbar Jaya PT,107.6197857,,,Jalan Tubagus Ismail No. 9/XII,Kelurahan Sekeloa, Kecamatan Coblong,,
1567,CC011567,true,,,-6.27807711716741,5068811082399744-4868143767879680,PT. Tata Guna Patria,106.795851700008,,,Jl. Teladan,,,,
1568,CC011568,true,,,-6.87491166666667,5124330312695808-5687280266117120,BCA,107.54411,,,Cimahi,,,,
1569,CC011569,true,,,-6.93725347,6427424598261760-5650482194284544,Bp. Lucky Gunawan,107.59981731,,,Jl. PETA,,,,
1570,CC011570,true,,,-6.28195056226105,5155803531051008-5718753484472320,Bp. Agus,106.783423181623,,,Jl. Sekolah Duta Raya,,,,
1571,CC011571,true,,,-6.89259130604423,6063100239282176-5710396451192832,David Erwin,107.614650675092,,,Jl. Surya Kencana,,,,
1572,CC011572,true,,,-6.24419419560581,5474593284292608-5067726737375232,New Location,106.868344014511,,,Jl. Otto Iskandardinata,,,,
1573,CC011573,true,,,-6.48154031082546,5915576299945984-4789676393103360,Dinas PUPR Cibinong,106.830778366348,,,Jl. Tegar Beriman,,,,
1574,CC011574,true,,,-6.21469353511844,5912453590286336-4786553683443712,PT Bita Bina Semesta,106.829875903022,,,Jl. Setiabudi,,,,
1575,CC011575,true,,,-6.89351278357208,5637776707944448-5674730606559232,PT. Atrya Swacipta Rekayasa,107.635062932968,,,Jl. Pahlawan,,,,
1576,CC011576,true,,,-6.90704521,4898954118430720-5683490024587264,CV. Langgeng Jaya,107.58956791,,,Husen Sastranegara,,,,
1577,CC011577,true,,,-6.2214567,6259902854987776-5134002948145152,Shimizu Total JO,106.8332299,,,Epicentrum Utama Raya,,,,
1578,CC011578,true,,,-6.88239166666667,6550401658650624-4865692146860032,PT Wika Hegarmanah,107.601866666667,,,Jl. Hegarmanah,,,,
1579,CC011579,true,,,-6.90867166666667,4748860681355264-5448481862844416,Pak Afouk,107.610625,,,Jl. Merdeka,,,,
1580,CC011580,true,,,-6.81730016,5862226900549632-4843735535845376,Rencana Proyek baru -6.81728764,108.69933453,108.69932058,,,Jl. Raya Cirebon - Brebes,,,
1581,CC011581,true,,,-6.28012129571289,6301685840347136-5190006570221568,PT. Verbeck Mega Perkasa,106.77125332877,,,Jl. Tol Lingkar Luar Jakarta,,,,
1582,CC011582,true,,,-6.22425746172667,6253632001409024-4903882694066176,PT. Pilar Cadas Putra,106.813244819641,,,SCBD Westway,,,,
1583,CC011583,true,,,-6.87356066,5097317585649664-5673942714941440,CV. Tiga Putera Kartiwa,107.5551148,,,Cihanjuang,,,,
1584,CC011584,true,,,-6.14592941477895,6315763971391488-4775464144994304,Bp Hengky,106.78315336816,,,Jl. Jelambar Barat III,,,,
1585,CC011585,true,,,-6.1978081,5353877792620544-5916827746041856,PT BEP,106.7616239,,,Jl. Meruya Ilir,,,,
1586,CC011586,true,,,-6.946015,6704084513980416-4813110271541248,Pak Hendra,107.608445,,,Jl. Muhammad Toha,,,,
1587,CC011587,true,,,-6.76340737380087,5190710441541632-5753660394962944,High Speed China Railway,107.443648176268,,,Jl. Tol Cipularang,,,,
1588,CC011588,true,,,-6.883245,4847607985733632-5926791533297664,PT Wika Hegarmanah,107.601293333333,,,Jl. Dr. Setiabudi,,,,
1589,CC011589,true,,,-6.29054313860187,5357568209715200-5639043186425856,Hexa Bangun Sinergindo,106.81532279837,,,Jl. H. Dul,,,,
1590,CC011590,true,,,-6.27127859741449,4779751730315264-6609339078934528,PT. Summarecon,106.614392381161,,,Boulevard Barat,,,,
1591,CC011591,true,,,-6.26493326572664,5035199003885568-6442573887438848,PT Jasa Marga Persero Tbk.,106.872493074651,,,Jakarta Tangerang Cengkareng,,,,
1592,CC011592,true,Bandung,,-6.908165,5147146789584896-5644572721938432,PT. Daleh Mukti (Proyek Brantas),107.625158333333,,,Jl. RE. Martadinata,,,,
1593,CC011593,true,,,-6.6899803,5199943883030528-5759978627399680,Proyek Pondok Pesantren,108.4174193,,,Tol Cikopo - Palimanan,,,,
1594,CC011594,true,,,-6.92025166666667,5373791811141632-6208190140121088,PT Wika Sarinah,107.609646666667,,,Jl. ABC,,,,
1595,CC011595,true,Bandung,,-6.8757815,new1,AHHA Nalar Diagonal,107.618529,,,Ir. H. Djuanda No. 392 - 394,,,,
1596,CC011596,true,,,-6.39226208093737,5151684086988800-5714634040410112,UPT Dishub Depok,106.824291339378,,,Jl. Raya Margonda,,,,
1597,CC011597,true,,,-6.19727896526456,5487037784260608-6272509993287680,Graha Meruya,106.761557478458,,,Jl. Meruya Utara,,,,
1598,CC011598,true,,,-6.19186597410589,5977377624555520-4851477717712896,PT. Bhineka Ciptabahana Putra,106.751211192459,,,Jl. Taman Aries,,,,
1599,CC011599,true,,,-6.90228996404635,5646181757616128-5769206800842752,Martin,107.615891163152,,,Jl. Gempol,,,,
1600,CC011600,true,,,-6.92087833333333,6268112181657600-5347372125126656,PT Daleh Mukti,107.604795,,,Jl. Jendral Sudirman,,,,
1601,CC011601,true,Jakarta Selatan,,-6.2207814,newjkt-17,Alecia Graha Propertindo PT (member of Alecia Grah,106.7837242,,,Grand ITC Permata Hijau lantai 1 Blok A 14/24, Jal,Kelurahan Grogol Utara, Kecamatan Kebayoran Lama,
1602,CC011602,true,,,-6.26537232683851,4873375105155072-6280749988708352,PT Jasa Marga Tbk,106.872401343792,,,Jl. Tol Jagorawi,,,,
1603,CC011603,true,,,-6.43936094156892,5869968713318400-4744068806475776,PUPR Wilayah 3 Depok,106.861017649716,,,Jl. Cilangkap,,,,
1604,CC011604,true,,,-6.25608015339822,5096603815772160-5659553769193472,PT. Edra Kontruksi Indonesia,107.009855434299,,,Jl. Sersan Aswan,,,,
1605,CC011605,true,,,-6.35808628052473,4809427672629248-5638721432977408,PT. Indonakano,107.237317822874,,,KJIE karawang barat,,,,
1606,CC011606,true,,,-6.95697826,5166508233719808-6449630787141632,PT. Mahkota Permata Perdana,107.62849621,,,Buah Batu,,,,
1607,CC011607,true,,,-6.23565972289608,4859968230522880-5148687743320064,Dinas Tata Kota Bekasi,106.99525877456,,,Balaikota Bekasi,,,,
1608,CC011608,true,,,-6.91426333333333,5716646702350336-5682383600746496,Bank Panin,107.632783333333,,,Jl. Jenderal Ahmad Yani,,,,
1609,CC011609,true,,,-6.97152440955135,6094194191892480-5732605190209536,Bp. Rahmat,107.57514967782,,,Jl. Kopo Sayati,,,,
1610,CC011610,true,,,-6.20018865913153,5435389527457792-5634495621365760,PT. Bangun Nusa Persada,106.743708299473,,,Jl. KH. Aja,,,,
1611,CC011611,true,,,-6.27720000000001,5326078885232640-6590993998544896,podomoro park,187.6392,,,buah batu,,,,
1612,CC011612,true,,,-6.8934221,6217225946005504-5680391541227520,Tatang Suprijatna,107.6024487,,,Jl. Cipaganti,,,,
1613,CC011613,true,,,-6.2485677,5930140601155584-4804240694312960,PT Bintang Rajawali Perkasa,106.8436887,,,Jl. Raya Pasar Minggu,,,,
1614,CC011614,true,,,-6.18292209975615,6285629138665472-6137671810285568,BPPBJ,106.82897473764,,,Jl. Kebon Sirih,,,,
1615,CC011615,true,,,-6.1977383,4809277113892864-6216651997446144,Graha Meruya,106.7616988,,,Jl. Meruya Ilir,,,,
1616,CC011616,true,Bandung,,-6.9263708,new19,Arsitema Karya Persada PT,107.5754922,,,Jalan Soekarno Hatta No. 73,,Mekar Mulya, Panyileukan,
1617,CC011617,true,,,-6.29163513891399,5346685936992256-5909635890413568,PT. Jasamarga Toll Road Maintenance (JMTM),106.880575725809,,,Jl. Taman Mini 1,,,,
1618,CC011618,true,,,-6.3354998,4878041721339904-6401627682504704,PUPR Indramayu,108.34256622,,,Jl. Gatot Subroto,,,,
1619,CC011619,true,,,-6.93235666666667,6292029847896064-5166129941053440,PT. Karya Dwiputra,107.621101666667,,,Jl. K.H. Ahmad Dahlan,,,,
1620,CC011620,true,,,-6.25418630428612,5093909797535744-5656859750957056,PT. Ace Engineering dan Construction,106.800454286858,,,Jl. Wijaya II,,,,
1621,CC011621,true,,,-6.20598889421672,5723688670330880-5203266677768192,PT. Binabusana Internusa,106.79933748208,,,Jl. Jenderal Gatot Subroto,,,,
1622,CC011622,true,,,-6.1932361,5107700031553536-5670649984974848,PT Megah Bangun Baja Semesta,106.8362377,,,Jl. RSP Soeroso,,,,
1623,CC011623,true,,,-6.29209780431562,6373405720838144-5810455767416832,UPT 2 Tangerang,106.742749929712,,,Jl. Kompas,,,,
1624,CC011624,true,,,-6.11517333333333,5166059208310784-5729009161732096,PT WIKA,106.683846666667,,,Jl. Raya Bandara,,,,
1625,CC011625,true,,,-6.1978076,5728415315394560-6192754967183360,PT. Beton Elemenindo Perkasa,106.7616008,,,Jl. Meruya,,,,
1626,CC011626,true,,,-6.2641264,5944355231629312-5718753484472320,PT  Total - Berca,106.7821287,,,Jl. Kartika Utama,,,,
1627,CC011627,true,,,-7.34062666666667,5070772741603328-5633722695024640,PT Petraco,108.197678333333,,,Jl. Brigjen Sutoko,,,,
1628,CC011628,true,,,-6.91542168,5630269977526272-5646702522400768,PT. Ariesta Karya,107.63377521,,,Jl. Cianjur,,,,
1629,CC011629,true,,,-6.90846469,4969257364357120-5930483930103808,PT. Manikam Mega Persada,107.61034891,,,Jl. Merdeka,,,,
1630,CC011630,true,,,-6.2248021963637,5190063193325568-6534469561352192,JO Shimizu Total,106.834358739516,,,<undefined>,,,,
1631,CC011631,true,,,-6.40421687189973,6722132302102528-4518578929795072,UPT 1 Depok,106.771312369343,,,Depok,,,,
1632,CC011632,true,,,-6.9049175,6662324882505728-6665211100528640,PT. Beton Elemenindo Perkasa,107.4974802,,,Jl. Raya Batujajar,,,,
1633,CC011633,true,,,-6.37853141874075,6502378119364608-5376478212521984,PT. Alkindi,106.835160898045,,,Jl. Insinyur H. Juanda,,,,
1634,CC011634,true,,,-6.89882633815158,5152807959134208-5416465264017408,Dirgantara Yudha Artha,107.61393253973,,,Jl. Pasupati,,,,
1635,CC011635,true,,,-6.91190783400089,5411052732809216-5732681358770176,PT Total Cakra Alam,107.654321528971,,,Jl. Terusan Jakarta,,,,
1636,CC011636,true,Jakarta Selatan,,-6.3564526,newjkt-20,Aras Duta Karsa PT,106.8009956,,,Jalan Mohammad Kahfi I No.70B, Kelurahan Cipedak,Kecamatan Jagakarsa,,
1637,CC011637,true,,,-6.37523731090774,5697969433083904-6002102509764608,PT Bumi Biru Konstruksi,107.159033691385,,,Jl. Rotan I,,,,
1638,CC011638,true,,,-6.80763176176697,5123521986428928-5686471939850240,Bp H Agus,107.64915894717,,,Jl. Raya Lembang,,,,
1639,CC011639,true,,,-6.93545997608453,6236320229752832-5764049920851968,PT Padasuka Jaya,107.692280402407,,,Jl. Rumah Sakit,,,,
1640,CC011640,true,,,-6.73021059,6084969608773632-4959069701931008,Dinas Perhubungan,108.53763425,,,Jl. Taman Pemuda,,,,
1641,CC011641,true,,,-6.37695176354098,6285855094210560-5839490954297344,UPT 2 Beji,106.807528832748,,,Jl. Tanah Baru,,,,
1642,CC011642,true,,,-6.94639833333333,5326363292598272-4676562658000896,PT. PP Cabang IV,107.639605,,,Soekarno Hatta,,,,
1643,CC011643,true,,,-6.7045888,6216223675121664-5666472156200960,PT. Indokonstruksi,108.3331853,,,Jl. Raya Bandung - Cirebon,,,,
1644,CC011644,true,,,-6.16813223809004,6153946448003072-5763568280535040,PT Total Bangun Persada,106.74297362566,,,Jl. Pulau Tidung,,,,
1645,CC011645,true,,,-6.19072151095631,5637337312657408-4786553683443712,Cemara Siko Engineering Indonesia,106.823251677108,,,Jl. M.H. Thamrin,,,,
1646,CC011646,true,,,-6.97438061035292,5084641593655296-4745287637663744,Mahameru Pabrik,107.600246177247,,,Jl. Raya Cibaduyut,,,,
1647,CC011647,true,,,-6.90571925,5660403031867392-5695235216637952,Bp.Deden,107.59911059,,,Jl. Dr. Cipto,,,,
1648,CC011648,true,,,-6.90680333333333,5354957305806848-5768820354449408,PT. Bangun Nusantara Engineering,107.594236666667,,,Pajajaran,,,,
1649,CC011649,true,,,-6.88713333333333,5950342583812096-4824442676969472,PT Union,107.498018333333,,,Jl. Raya Cimareme,,,,
1650,CC011650,true,,,-6.91530876,4866758976471040-5940788563279872,CV. Abrosah,107.63363795,,,Jl. Cianjur,,,,
1651,CC011651,true,,,-6.1515405,6571814822084608-5696101055201280,PT. Wika Cakra KSO,106.8598476,,,Jl. Landasan Pacu Timur,,,,
1652,CC011652,true,Majalaya,,-6.93913227,4837813581250560-5743680166035456,PT. Mahkota Permata Perdana,107.69227072,,,Jl. Gedebage,,,,
1653,CC011653,true,,,0,4659316418150400-6488903766769664,PT. Duta Pratama Engineering -6.199661479331553,106.762383263558,0,,,,,,
1654,CC011654,true,,,-6.20979654584107,5943232399671296-5480769648590848,PT Takenaka Indonesia,106.821281773819,,,Jl. Jendral Sudirman,,,,
1655,CC011655,true,,,-6.73121929,5197059141402624-6422327411605504,BPK Penabur,108.54256028,,,Jl. Pemuda,,,,
1656,CC011656,true,,,-6.71754112,4546923499356160-6422327411605504,Pelindo,108.57083528,,,Jl. Benteng,,,,
1657,CC011657,true,,,-6.95806075,5759479270342656-4962175500156928,Bp. Riady Tirta,107.62569227,,,Cikapundung,,,,
1658,CC011658,true,,,-6.18220766817385,5103586291744768-5666536245166080,Dinas Cipta Karya, Tata Ruang Pertanahan Indonesia,106.810184702583,,,Jl. Bakti,,,
1659,CC011659,true,,,-6.19935943745077,6272328396701696-5709378443280384,PT. Trikarsa Adi Guna,106.802674988285,,,Jl. Aipda K.S. Tubun,,,,
1660,CC011660,true,,,-6.93767967168242,5035889486987264-6443264370540544,New Location,107.756115300581,,,Jl. Raya Jatinangor,,,,
1661,CC011661,true,,,-6.19928852654994,5974554019102720-5693079042392064,PT. Waringin Megah,106.686240211129,,,Jl. KH. Hasyim Ashari Cipondoh,,,,
1662,CC011662,true,,,-6.90498722617339,5139401084502016-5702351037923328,New Location,107.497192016644,,,Jl. Raya Batujajar,,,,
1663,CC011663,true,,,-6.79085917,4725076461092864-5900714236706816,Proyek jalan baru -6.79085886,108.04263346,108.04263342,,,Padanaan,,,
1664,CC011664,true,,,-6.22079024823371,4845948383526912-6253323267080192,Jasa Marga,106.635272905391,,,Jl. Gading Serpong,,,,
1665,CC011665,true,,,-6.2455049,4841776779100160-6249151662653440,PT. Asri Karya Lestari,106.9919843,,,Jl Ahmad Yani,,,,
1666,CC011666,true,,,-6.192266,5573404644081664-6488903766769664,PT. Telehouse Engineering,106.7683193,,,Jl. Panjang Raya,,,,
1667,CC011667,true,,,-6.30710653961292,5798272690028544-6501960131805184,Pelanggan Baru,107.296973839502,,,Jl. M. Soleh,,,,
1668,CC011668,true,Bandung,,-6.91564833333333,4997048420007936-6404423303561216,Nusantara Citra,107.65352,,,Jl. Purwakarta 39 Antapani,,,,
1669,CC011669,true,,,-6.91145333333333,6276490253565952-5691533961461760,Pokja ULP,107.609151666667,,,Jl. Aceh,,,,
1670,CC011670,true,,,-6.1977921,5636368763977728-5126740829536256,Bp. Yudi,106.7616407,,,Jl. Meruya Ilir,,,,
1671,CC011671,true,,,-6.90898741,4680335518334976-5698311486963712,PT. Dario Megah Makmur,107.59281613,,,Jl. Kresna,,,,
1672,CC011672,true,,,-6.91560646,5928131093331968-5173763037462528,Bp. Dasep,107.63402419,,,Jl. Cianjur,,,,
1673,CC011673,true,,,-6.19804846588522,5193741044285440-5756690997706752,PT. Farrasaindo Perkasa,106.755942525342,,,Srengseng Raya,,,,
1674,CC011674,true,,,-6.1920118611306,5754522240548864-5106858352181248,Rivera Solusindo,106.744960555807,,,Jl. Taman Aries,,,,
1675,CC011675,true,,,-6.1872202545071,5342970588954624-5666536245166080,Kementrian Agraria dan Tata Ruang Badan Pertanahan Nasional,106.824875003613,,,Jl. K.H. Wahid Hasyim,,,,
1676,CC011676,true,,,-6.15644748788327,4872480946651136-5137355874762752,PT Alas Waja Kencana,106.899179024622,,,Jl. Boulevard Barat,,,,
1677,CC011677,true,,,-6.27046366687864,4660836333256704-6490423681875968,RS POLRI,106.870654653758,,,Jl. Al Amin,,,,
1678,CC011678,true,,,-6.1433973,6301873912938496-5650323079168000,PT. Binakreasi Inti Gemilang,106.7074221,,,Jl. Kebahagiaan Timur,,,,
1679,CC011679,true,,,-6.89633823931217,5647201107705856-4816034741616640,PT. Penta Rekayasa,107.54312175326,,,Baros,,,,
1680,CC011680,true,,,-6.17852412164211,6290647489183744-5041477725978624,PT. Graha Jaya Kurnia,106.895941430703,,,Jl Pulo Nangka Tengah,,,,
1681,CC011681,true,,,-6.26950561534613,5766567912538112-4693195992596480,PT. Citra Prasasti Kosorindo,106.871757963672,,,Jl. RS. Polri,,,,
1682,CC011682,true,,,-6.35184404768097,5171414394994688-5734364348416000,PT Dharma Karyatama Mulia,106.861265008904,,,Jl. Raya Bogor,,,,
1683,CC011683,true,,,-6.23029701732487,5074307600351232-5712209028055040,Yasa Patria Perkasa,106.83349684434,,,Jl. H.R Rasuna Said,,,,
1684,CC011684,true,,,-6.92301931,5022098682544128-5676424065187840,Bp. Riady Tirta,107.61958196,,,Jl. Gatot Subroto,,,,
1685,CC011685,true,,,-6.13736956380308,6252640736378880-5126740829536256,PT. Vysco Indo Pratama,106.729500470683,,,Lingkar Barat,,,,
1686,CC011686,true,,,-6.87984,5124608579600384-5687558533021696,Pak Felix Andrian,107.5914,,,Jl. Bungur,,,,
1687,CC011687,true,Jakarta Barat,,-6.2015703,newjkt-25,Arsitek Arupadatu PT,106.7988438,,,Grand Slipi Tower 8th Floor Unit H, Jalan Letjen S,Kavling 22 24, Slipi, Kecamatan Palmerah
1688,CC011688,true,,,-6.82658043690026,5204704082526208-5767654035947520,JO MCC (Wika),107.920539239421,,,Jl. Prabu Gajah Agung,,,,
1689,CC011689,true,,,-6.8658706,5169731405348864-5732681358770176,PT Medion,107.5030516,,,Jl. Raya Batujajar,,,,
1690,CC011690,true,,,-6.90011666666667,5680607967313920-4803554170634240,Pak Tedy,107.600443333333,,,Jl. Pasupati Pasteur,,,,
1691,CC011691,true,,,-6.915487,5515805173219328-5866523612676096,New Location,107.6337203,,,Jl. Cianjur,,,,
1692,CC011692,true,Jakarta Barat,,-6.2118156,new6,ABArchitects,106.7310772,,,Jalan Putra Tunggal Kavling DKI Blok 141 No.12,Kembangan, Meruya Selatan,,
1693,CC011693,true,,,-6.22216542251408,5704634551238656-5694038866919424,PT. Pilar Cadas Putra,106.81377816014,,,Jl. Tol Cawang Pluit,,,,
1694,CC011694,true,,,-6.25015486031771,5168192162889728-5691937654833152,PT. Purajaya Mecapratama,106.952208476141,,,Jl. kalimalang,,,,
1695,CC011695,true,,,-6.90891666666667,5758392207409152-6507422155800576,PT. Telekomindo,107.618583333333,,,Jl. Aceh,,,,
1696,CC011696,true,,,-6.2199117,5205779300745216-5768729254166528,PTI General Contractor,106.7415699,,,Joglo Raya,,,,
1697,CC011697,true,,,-6.22202225960791,5086892257181696-5649842210603008,PT. Berkat Sarana Teknik,106.801511580125,,,Jl. Pintu Satu Senayan,,,,
1698,CC011698,true,,,-6.16043283138424,4825100276727808-5693735937507328,KSO Citra Prasasti - Trikarsa Adi Guna,106.850852742791,,,Jl. Benyamin Sueb,,,,
1699,CC011699,true,,,-6.94286857265979,5733913108414464-5116339760922624,PT. Baja Manunggal Perkasa,107.663252279162,,,Rancabolang,,,,
1700,CC011700,true,,,-6.18439287878573,5653016644419584-6324418817032192,PT. Solides Propertyndo,106.70894511044,,,Jl Dasana Puri,,,,
1701,CC011701,true,Jakarta Barat,,-6.1512977,newjkt-10,PT Arah Bangun Mandiri,106.8191084,,,Jalan Kebun Jeruk XVIII No. 53, RT 002 / RW 09, Ke,,
1702,CC011702,true,,,-6.91549166666667,6477006237597696-6219186867011584,Pak Rahmat,107.606553333333,,,Jl. Suniaraja,,,,
1703,CC011703,true,,,-6.16260441485792,5158631901233152-5721581854654464,PT. Cipta Cita Yasa,106.82664773427,,,Jl. Ceylon,,,,
1704,CC011704,true,,,-6.95471655,6246837463810048-5120937556967424,PT. Indo Dhea,107.60684489,,,Mekarwangi,,,,
1705,CC011705,true,,,-6.36394910755754,5077727400951808-5640677354373120,Pemda Kabupaten Bekasi,107.173383086335,,,Bekasi,,,,
1706,CC011706,true,,,-6.17659762501717,4754961313300480-5070276337336320,PT Total Bangun Persada,106.794700529426,,,Jl. Gelong Baru Barat,,,,
1707,CC011707,true,,,-6.89748551350137,5072198838517760-5635148791939072,Bp Yani,107.536551839025,,,Baros,,,,
1708,CC011708,true,,,-6.84921698179096,6215134464704512-5089234557861888,PT Total Cakra Alam,107.546755308285,,,Kolonel Masturi,,,,
1709,CC011709,true,,,-6.90441294573247,5094328489738240-5657278443159552,New Location,107.579140048474,,,Jl. Pajajaran,,,,
1710,CC011710,true,,,-6.9046322,5080751427026944-5738886445662208,PT Beton Elemenindo Perkasa,107.4976908,,,Jl. Raya Batujajar,,,,
1711,CC011711,true,,,-6.16796170827001,5725475578052608-5111577111953408,PT. Total Bangun Persada,106.742945713922,,,Jl. Pulau Tidung X,,,,
1712,CC011712,true,,,-6.1938298959285,5718912599588864-5168674944057344,PT. Tahtan Karya Semultan,106.840896466747,,,Jl. Cimandiri,,,,
1713,CC011713,true,,,-6.88111657742411,5127343534243840-5085100383404032,Ibu Aryani,107.616005670279,,,Jl. Ir. H. Juanda,,,,
1714,CC011714,true,,,-6.97275221,4947758838448128-5116770096513024,Showroom dan Bengkel,108.52185726,,,Jl. Sindang Agung,,,,
1715,CC011715,true,,,-6.29752673674961,5851921394958336-5632611774889984,PT Takenaka Indonesia,107.081354241918,,,Jl. Jawa,,,,
1716,CC011716,true,,,-6.889185,6495549356244992-5669036587220992,Pak Iwan,107.602086666667,,,Jl. Cipaganti,,,,
1717,CC011717,true,,,-6.1782296653837,6739303547797504-4916235959533568,PT. Profindo Karya Utama,106.738985264674,,,Jl. Pulau Ayer 1,,,,
1718,CC011718,true,,,-6.95233204549725,5734439678115840-6314596344266752,PT Suryadonasin,107.587790231216,,,Kopo,,,,
1719,CC011719,true,,,-6.13296125410378,5914742807855104-4788842901012480,PT Prospect Motor,106.879790217743,,,Jl. Agung Karya,,,,
1720,CC011720,true,,,-6.85789061710238,6196194128691200-5070294221848576,New Location,107.350268075243,,,Rajamandala,,,,
1721,CC011721,true,BANDUNG,,-6.9207516,new20,Artha Jaya PT,107.6727945,,,Jalan Boling No. 8, Sukamiskin, Arcamanik,,
1722,CC011722,true,,,-6.91369770560414,4764954225803264-5412051178487808,PT Indah Karya,107.690638555214,,,Jl. A.H. Nasution,,,,
1723,CC011723,true,,,-6.19826186913997,6556026220314624-6274551243603968,PT. Mitra Pratama Rekayasa,106.744832899421,,,Jl. Meruya Ilir,,,,
1724,CC011724,true,,,-6.74104568,6619863694966784-6422327411605504,Renc proyek baru -6.74126485,108.55513086,108.55523977,,,Jl. Jenderal Ahmad Yani,,,
1725,CC011725,true,,,-6.19948650710285,6444366902067200-5717571730931712,PT. Trikarsa Adi Guna,106.802601227537,,,Jl. Aipda K. Tubun,,,,
1726,CC011726,true,,,-6.88599833333333,6246076986163200-5683127032741888,Pak Yohanes,107.600591666667,,,Jl. Jurang,,,,
1727,CC011727,true,,,-6.25521711073816,6534810122059776-5747113119973376,PT. Puma Eng,106.95537943393,,,Cikampek,,,,
1728,CC011728,true,,,-6.880855,5942672845963264-5746478739881984,PT. Era Tata Buana,107.55918,,,Jl. Pesantren,,,,
1729,CC011729,true,,,-6.25346705317497,5997862034866176-5067726737375232,PT WIKA Gedung,106.859136410058,,,Jl. Tanjung Sanyang,,,,
1730,CC011730,true,,,-6.26667680684477,5881987675979776-4756087769137152,PT. Imesco Dito,106.775004900992,,,Jl. Pondok Pinang Raya,,,,
1731,CC011731,true,Cirebon,,-6.72636232,5842924243779584-4717024336936960,PT. Saiya,108.46463905,,,Jl. Pangeran Antasari,,,,
1732,CC011732,true,,,-6.16690558847614,5196876336857088-5716905876783104,Bapak Teguh,106.90525858673,,,Jl. Kelapa Cengkir Timur II,,,,
1733,CC011733,true,,,-6.17689342238009,5635617681571840-5654795784290304,PT. Total Bangun Persada,106.794717041776,,,Jl. Letjen S. Parman,,,,
1734,CC011734,true,,,-6.2261347373981,5334096683204608-5720469793669120,PT Ferro Servita,106.84762243946,,,Jl. Doktor Saharjo,,,,
1735,CC011735,true,,,-6.8909204704687,5182683852308480-5745633805729792,Direktorat Logistik ITB,107.610104894266,,,ITB Jatinangor,,,,
1736,CC011736,true,,,-6.24853895511478,5178070654779392-5741020608200704,PT. Bintang Rajawali Perkasa,106.843005437404,,,Jl. Raya Pasir Minggu,,,,
1737,CC011737,true,,,-6.16861655223444,5162453918810112-5725403872231424,Jaya Konstruksi - Adhi Karya,106.916536644342,,,Boulevard Timur,,,,
1738,CC011738,true,,,-6.2196370633319,5354969284739072-5073494308028416,PT. Pamor Nugraha,106.741529004648,,,Joglo Raya,,,,
1739,CC011739,true,,,-7.19155540689826,5914326229581824-4788426322739200,New Location,107.574360603467,,,Margamekar,,,,
1740,CC011740,true,,,-6.23386132065207,5286082170060800-4723132216639488,PT. Wika Gedung,106.998967844993,,,Jl. Perjuangan,,,,
1741,CC011741,true,,,-6.93550787866116,5681496757108736-5124570495320064,PT Padasuka Jaya,107.692298423499,,,Jl. Rumah Sakit,,,,
1742,CC011742,true,,,-6.9069889,5097259100274688-5673987308781568,PT BEP,107.5003848,,,Jl. Raya Batujajar,,,,
1743,CC011743,true,,,-6.88559647,6210630822395904-4829365045035008,PT. Sinarindo,107.59116155,,,Jl. Cipedes Tengah,,,,
1744,CC011744,true,,,-6.2121744,5922492942123008-4796593035280384,PT. Indonakano,106.8210581,,,Jl. Jenderal Sudirman,,,,
